date,line,total_incidents,weather_related_incidents,avg_delay_min,disrupted_trains,data_source,month_total_real
2024-07-04,7,5,0,5.8,34,real_monthly_downscaled,172
2024-07-05,7,7,0,12.2,45,real_monthly_downscaled,172
2024-07-06,7,5,0,15.7,35,real_monthly_downscaled,172
2024-07-07,7,7,0,15.5,47,real_monthly_downscaled,172
2024-07-08,7,7,0,14.7,44,real_monthly_downscaled,172
2024-07-09,7,6,0,7.3,36,real_monthly_downscaled,172
2024-07-10,7,5,0,8.0,32,real_monthly_downscaled,172
2024-07-11,7,7,0,12.9,42,real_monthly_downscaled,172
2024-07-12,7,5,0,7.5,33,real_monthly_downscaled,172
2024-07-13,7,6,0,12.7,39,real_monthly_downscaled,172
2024-07-14,7,5,0,8.3,30,real_monthly_downscaled,172
2024-07-15,7,7,0,11.3,44,real_monthly_downscaled,172
2024-07-16,7,6,0,15.3,41,real_monthly_downscaled,172
2024-07-17,7,6,0,13.3,40,real_monthly_downscaled,172
2024-07-18,7,6,0,7.7,36,real_monthly_downscaled,172
2024-07-19,7,5,0,6.1,29,real_monthly_downscaled,172
2024-07-20,7,6,0,9.7,37,real_monthly_downscaled,172
2024-07-21,7,5,0,6.9,35,real_monthly_downscaled,172
2024-07-22,7,6,0,9.2,36,real_monthly_downscaled,172
2024-07-23,7,5,0,7.2,33,real_monthly_downscaled,172
2024-07-24,7,5,0,8.7,33,real_monthly_downscaled,172
2024-07-25,7,4,0,6.6,29,real_monthly_downscaled,172
2024-07-26,7,6,0,8.2,37,real_monthly_downscaled,172
2024-07-27,7,5,0,8.4,32,real_monthly_downscaled,172
2024-07-28,7,5,0,8.7,33,real_monthly_downscaled,172
2024-07-29,7,4,0,9.8,29,real_monthly_downscaled,172
2024-07-30,7,5,0,9.3,30,real_monthly_downscaled,172
2024-07-31,7,6,0,10.8,36,real_monthly_downscaled,172
2024-07-01,A,17,0,9.2,99,real_monthly_downscaled,548
2024-07-02,A,19,0,9.1,106,real_monthly_downscaled,548
2024-07-03,A,14,0,8.0,82,real_monthly_downscaled,548
2024-07-04,A,15,0,9.1,85,real_monthly_downscaled,548
2024-07-05,A,19,0,15.3,106,real_monthly_downscaled,548
2024-07-06,A,23,0,13.8,133,real_monthly_downscaled,548
2024-07-07,A,21,0,14.8,119,real_monthly_downscaled,548
2024-07-08,A,19,0,14.7,110,real_monthly_downscaled,548
2024-07-09,A,16,0,9.6,90,real_monthly_downscaled,548
2024-07-10,A,18,0,11.3,102,real_monthly_downscaled,548
2024-07-11,A,22,0,14.0,125,real_monthly_downscaled,548
2024-07-12,A,16,0,8.4,91,real_monthly_downscaled,548
2024-07-13,A,21,0,13.4,118,real_monthly_downscaled,548
2024-07-14,A,19,0,9.1,106,real_monthly_downscaled,548
2024-07-15,A,23,0,11.5,128,real_monthly_downscaled,548
2024-07-16,A,17,0,15.6,99,real_monthly_downscaled,548
2024-07-17,A,22,0,13.1,126,real_monthly_downscaled,548
2024-07-18,A,14,0,8.4,80,real_monthly_downscaled,548
2024-07-19,A,17,0,6.5,94,real_monthly_downscaled,548
2024-07-20,A,19,0,8.7,106,real_monthly_downscaled,548
2024-07-21,A,14,0,6.5,80,real_monthly_downscaled,548
2024-07-22,A,15,0,6.0,88,real_monthly_downscaled,548
2024-07-23,A,16,0,7.4,93,real_monthly_downscaled,548
2024-07-24,A,15,0,8.1,86,real_monthly_downscaled,548
2024-07-25,A,15,0,7.2,83,real_monthly_downscaled,548
2024-07-26,A,15,0,8.9,87,real_monthly_downscaled,548
2024-07-27,A,16,0,10.3,90,real_monthly_downscaled,548
2024-07-28,A,16,0,8.8,88,real_monthly_downscaled,548
2024-07-29,A,19,0,5.2,107,real_monthly_downscaled,548
2024-07-30,A,19,0,8.5,106,real_monthly_downscaled,548
2024-07-31,A,17,0,9.4,97,real_monthly_downscaled,548
2024-07-01,B,6,0,6.3,56,real_monthly_downscaled,170
2024-07-02,B,4,0,4.5,43,real_monthly_downscaled,170
2024-07-03,B,6,0,11.0,56,real_monthly_downscaled,170
2024-07-04,B,6,0,10.2,57,real_monthly_downscaled,170
2024-07-05,B,6,0,15.7,64,real_monthly_downscaled,170
2024-07-06,B,7,0,14.9,70,real_monthly_downscaled,170
2024-07-07,B,6,0,12.9,63,real_monthly_downscaled,170
2024-07-08,B,5,0,13.2,54,real_monthly_downscaled,170
2024-07-09,B,5,0,7.6,46,real_monthly_downscaled,170
2024-07-10,B,6,0,9.3,57,real_monthly_downscaled,170
2024-07-11,B,7,0,14.2,69,real_monthly_downscaled,170
2024-07-12,B,6,0,8.0,57,real_monthly_downscaled,170
2024-07-13,B,7,0,14.2,66,real_monthly_downscaled,170
2024-07-14,B,5,0,10.2,46,real_monthly_downscaled,170
2024-07-15,B,6,0,13.5,58,real_monthly_downscaled,170
2024-07-16,B,7,0,11.8,69,real_monthly_downscaled,170
2024-07-17,B,6,0,14.2,62,real_monthly_downscaled,170
2024-07-18,B,5,0,6.7,52,real_monthly_downscaled,170
2024-07-19,B,6,0,7.3,56,real_monthly_downscaled,170
2024-07-20,B,5,0,8.9,55,real_monthly_downscaled,170
2024-07-21,B,5,0,9.4,49,real_monthly_downscaled,170
2024-07-22,B,5,0,8.6,48,real_monthly_downscaled,170
2024-07-23,B,5,0,7.0,52,real_monthly_downscaled,170
2024-07-24,B,5,0,12.7,49,real_monthly_downscaled,170
2024-07-25,B,5,0,7.7,47,real_monthly_downscaled,170
2024-07-26,B,4,0,9.2,44,real_monthly_downscaled,170
2024-07-27,B,5,0,7.6,47,real_monthly_downscaled,170
2024-07-28,B,4,0,7.1,45,real_monthly_downscaled,170
2024-07-29,B,4,0,8.6,44,real_monthly_downscaled,170
2024-07-30,B,6,0,7.8,56,real_monthly_downscaled,170
2024-07-31,B,5,0,8.6,52,real_monthly_downscaled,170
2024-07-01,C,9,0,8.7,67,real_monthly_downscaled,324
2024-07-02,C,9,0,9.5,64,real_monthly_downscaled,324
2024-07-03,C,9,0,8.3,66,real_monthly_downscaled,324
2024-07-04,C,11,0,7.5,77,real_monthly_downscaled,324
2024-07-05,C,10,0,12.9,74,real_monthly_downscaled,324
2024-07-06,C,13,0,12.6,92,real_monthly_downscaled,324
2024-07-07,C,12,0,15.6,87,real_monthly_downscaled,324
2024-07-08,C,12,0,13.5,84,real_monthly_downscaled,324
2024-07-09,C,11,0,9.5,78,real_monthly_downscaled,324
2024-07-10,C,10,0,8.2,75,real_monthly_downscaled,324
2024-07-11,C,12,0,10.8,90,real_monthly_downscaled,324
2024-07-12,C,9,0,11.0,68,real_monthly_downscaled,324
2024-07-13,C,15,0,14.4,105,real_monthly_downscaled,324
2024-07-14,C,11,0,9.1,79,real_monthly_downscaled,324
2024-07-15,C,13,0,10.3,93,real_monthly_downscaled,324
2024-07-16,C,12,0,13.3,85,real_monthly_downscaled,324
2024-07-17,C,15,0,15.8,107,real_monthly_downscaled,324
2024-07-18,C,8,0,10.4,60,real_monthly_downscaled,324
2024-07-19,C,11,0,8.2,77,real_monthly_downscaled,324
2024-07-20,C,9,0,10.3,65,real_monthly_downscaled,324
2024-07-21,C,10,0,10.9,69,real_monthly_downscaled,324
2024-07-22,C,8,0,8.3,61,real_monthly_downscaled,324
2024-07-23,C,9,0,10.5,69,real_monthly_downscaled,324
2024-07-24,C,9,0,10.4,64,real_monthly_downscaled,324
2024-07-25,C,9,0,9.8,66,real_monthly_downscaled,324
2024-07-26,C,10,0,9.9,71,real_monthly_downscaled,324
2024-07-27,C,11,0,7.2,79,real_monthly_downscaled,324
2024-07-28,C,9,0,9.7,64,real_monthly_downscaled,324
2024-07-29,C,9,0,8.3,66,real_monthly_downscaled,324
2024-07-30,C,9,0,7.1,64,real_monthly_downscaled,324
2024-07-31,C,10,0,10.8,70,real_monthly_downscaled,324
2024-07-01,D,11,0,8.8,73,real_monthly_downscaled,377
2024-07-02,D,10,0,12.8,70,real_monthly_downscaled,377
2024-07-03,D,11,0,6.4,73,real_monthly_downscaled,377
2024-07-04,D,11,0,9.7,74,real_monthly_downscaled,377
2024-07-05,D,15,0,13.6,102,real_monthly_downscaled,377
2024-07-06,D,14,0,14.1,96,real_monthly_downscaled,377
2024-07-07,D,14,0,15.2,94,real_monthly_downscaled,377
2024-07-08,D,12,0,12.5,81,real_monthly_downscaled,377
2024-07-09,D,9,0,8.1,65,real_monthly_downscaled,377
2024-07-10,D,12,0,7.5,84,real_monthly_downscaled,377
2024-07-11,D,15,0,15.6,104,real_monthly_downscaled,377
2024-07-12,D,10,0,10.4,67,real_monthly_downscaled,377
2024-07-13,D,17,0,11.8,113,real_monthly_downscaled,377
2024-07-14,D,13,0,9.1,86,real_monthly_downscaled,377
2024-07-15,D,15,0,15.1,100,real_monthly_downscaled,377
2024-07-16,D,14,0,11.1,93,real_monthly_downscaled,377
2024-07-17,D,14,0,15.6,93,real_monthly_downscaled,377
2024-07-18,D,12,0,8.4,84,real_monthly_downscaled,377
2024-07-19,D,11,0,7.8,72,real_monthly_downscaled,377
2024-07-20,D,10,0,10.6,70,real_monthly_downscaled,377
2024-07-21,D,11,0,10.2,77,real_monthly_downscaled,377
2024-07-22,D,12,0,6.4,85,real_monthly_downscaled,377
2024-07-23,D,12,0,9.6,84,real_monthly_downscaled,377
2024-07-24,D,12,0,9.5,82,real_monthly_downscaled,377
2024-07-25,D,10,0,5.2,71,real_monthly_downscaled,377
2024-07-26,D,12,0,9.3,81,real_monthly_downscaled,377
2024-07-27,D,12,0,7.9,84,real_monthly_downscaled,377
2024-07-28,D,12,0,10.2,83,real_monthly_downscaled,377
2024-07-29,D,11,0,7.2,78,real_monthly_downscaled,377
2024-07-30,D,11,0,8.7,77,real_monthly_downscaled,377
2024-07-31,D,12,0,7.7,83,real_monthly_downscaled,377
2024-07-01,E,8,0,9.9,70,real_monthly_downscaled,222
2024-07-02,E,7,0,7.9,67,real_monthly_downscaled,222
2024-07-03,E,7,0,8.8,67,real_monthly_downscaled,222
2024-07-04,E,6,0,7.9,54,real_monthly_downscaled,222
2024-07-05,E,7,0,12.1,65,real_monthly_downscaled,222
2024-07-06,E,8,0,11.9,71,real_monthly_downscaled,222
2024-07-07,E,9,0,16.1,84,real_monthly_downscaled,222
2024-07-08,E,8,0,12.4,78,real_monthly_downscaled,222
2024-07-09,E,7,0,9.5,64,real_monthly_downscaled,222
2024-07-10,E,6,0,9.1,54,real_monthly_downscaled,222
2024-07-11,E,8,0,11.7,76,real_monthly_downscaled,222
2024-07-12,E,6,0,9.1,61,real_monthly_downscaled,222
2024-07-13,E,10,0,13.9,95,real_monthly_downscaled,222
2024-07-14,E,7,0,8.5,66,real_monthly_downscaled,222
2024-07-15,E,7,0,12.8,68,real_monthly_downscaled,222
2024-07-16,E,8,0,13.5,76,real_monthly_downscaled,222
2024-07-17,E,10,0,14.2,90,real_monthly_downscaled,222
2024-07-18,E,7,0,7.2,67,real_monthly_downscaled,222
2024-07-19,E,6,0,10.7,61,real_monthly_downscaled,222
2024-07-20,E,7,0,9.5,67,real_monthly_downscaled,222
2024-07-21,E,7,0,4.9,61,real_monthly_downscaled,222
2024-07-22,E,6,0,8.2,53,real_monthly_downscaled,222
2024-07-23,E,7,0,11.7,67,real_monthly_downscaled,222
2024-07-24,E,8,0,9.0,70,real_monthly_downscaled,222
2024-07-25,E,6,0,7.4,57,real_monthly_downscaled,222
2024-07-26,E,7,0,9.5,64,real_monthly_downscaled,222
2024-07-27,E,6,0,5.3,60,real_monthly_downscaled,222
2024-07-28,E,6,0,8.9,60,real_monthly_downscaled,222
2024-07-29,E,7,0,7.7,69,real_monthly_downscaled,222
2024-07-30,E,7,0,8.6,70,real_monthly_downscaled,222
2024-07-31,E,6,0,6.5,54,real_monthly_downscaled,222
2024-07-01,F,11,0,9.7,76,real_monthly_downscaled,427
2024-07-02,F,12,0,8.8,82,real_monthly_downscaled,427
2024-07-03,F,14,0,9.3,98,real_monthly_downscaled,427
2024-07-04,F,14,0,6.7,95,real_monthly_downscaled,427
2024-07-05,F,15,0,13.0,104,real_monthly_downscaled,427
2024-07-06,F,17,0,13.9,119,real_monthly_downscaled,427
2024-07-07,F,15,0,13.6,105,real_monthly_downscaled,427
2024-07-08,F,15,0,11.9,102,real_monthly_downscaled,427
2024-07-09,F,13,0,7.2,88,real_monthly_downscaled,427
2024-07-10,F,12,0,8.3,80,real_monthly_downscaled,427
2024-07-11,F,16,0,14.6,112,real_monthly_downscaled,427
2024-07-12,F,12,0,11.7,80,real_monthly_downscaled,427
2024-07-13,F,17,0,11.9,115,real_monthly_downscaled,427
2024-07-14,F,14,0,8.6,92,real_monthly_downscaled,427
2024-07-15,F,17,0,12.0,118,real_monthly_downscaled,427
2024-07-16,F,14,0,13.5,92,real_monthly_downscaled,427
2024-07-17,F,18,0,12.9,123,real_monthly_downscaled,427
2024-07-18,F,14,0,9.1,95,real_monthly_downscaled,427
2024-07-19,F,13,0,5.5,91,real_monthly_downscaled,427
2024-07-20,F,12,0,8.0,78,real_monthly_downscaled,427
2024-07-21,F,13,0,8.7,92,real_monthly_downscaled,427
2024-07-22,F,14,0,8.8,93,real_monthly_downscaled,427
2024-07-23,F,11,0,9.0,77,real_monthly_downscaled,427
2024-07-24,F,14,0,8.7,96,real_monthly_downscaled,427
2024-07-25,F,12,0,10.4,79,real_monthly_downscaled,427
2024-07-26,F,14,0,10.5,97,real_monthly_downscaled,427
2024-07-27,F,13,0,8.2,85,real_monthly_downscaled,427
2024-07-28,F,11,0,7.7,76,real_monthly_downscaled,427
2024-07-29,F,13,0,8.8,91,real_monthly_downscaled,427
2024-07-30,F,13,0,9.7,87,real_monthly_downscaled,427
2024-07-31,F,14,0,8.6,92,real_monthly_downscaled,427
2024-07-01,G,3,0,10.9,17,real_monthly_downscaled,119
2024-07-02,G,4,0,10.9,18,real_monthly_downscaled,119
2024-07-03,G,3,0,8.1,17,real_monthly_downscaled,119
2024-07-04,G,4,0,5.7,19,real_monthly_downscaled,119
2024-07-05,G,4,0,14.4,20,real_monthly_downscaled,119
2024-07-06,G,4,0,13.4,21,real_monthly_downscaled,119
2024-07-07,G,4,0,13.3,20,real_monthly_downscaled,119
2024-07-08,G,5,0,14.5,26,real_monthly_downscaled,119
2024-07-09,G,3,0,8.6,17,real_monthly_downscaled,119
2024-07-10,G,4,0,6.2,19,real_monthly_downscaled,119
2024-07-11,G,4,0,13.4,21,real_monthly_downscaled,119
2024-07-12,G,3,0,9.1,16,real_monthly_downscaled,119
2024-07-13,G,4,0,14.3,21,real_monthly_downscaled,119
2024-07-14,G,3,0,10.4,16,real_monthly_downscaled,119
2024-07-15,G,5,0,10.6,23,real_monthly_downscaled,119
2024-07-16,G,5,0,15.0,23,real_monthly_downscaled,119
2024-07-17,G,5,0,13.0,23,real_monthly_downscaled,119
2024-07-18,G,4,0,8.8,21,real_monthly_downscaled,119
2024-07-19,G,4,0,9.8,18,real_monthly_downscaled,119
2024-07-20,G,4,0,7.4,20,real_monthly_downscaled,119
2024-07-21,G,4,0,8.0,18,real_monthly_downscaled,119
2024-07-22,G,4,0,9.4,17,real_monthly_downscaled,119
2024-07-23,G,3,0,7.6,17,real_monthly_downscaled,119
2024-07-24,G,3,0,9.0,17,real_monthly_downscaled,119
2024-07-25,G,4,0,6.9,19,real_monthly_downscaled,119
2024-07-26,G,4,0,10.3,20,real_monthly_downscaled,119
2024-07-27,G,3,0,9.7,17,real_monthly_downscaled,119
2024-07-28,G,4,0,7.4,21,real_monthly_downscaled,119
2024-07-29,G,4,0,10.2,21,real_monthly_downscaled,119
2024-07-30,G,3,0,9.2,17,real_monthly_downscaled,119
2024-07-31,G,4,0,7.1,17,real_monthly_downscaled,119
2024-07-01,JZ,7,0,11.1,45,real_monthly_downscaled,235
2024-07-02,JZ,8,0,8.3,55,real_monthly_downscaled,235
2024-07-03,JZ,8,0,7.8,55,real_monthly_downscaled,235
2024-07-04,JZ,7,0,7.1,46,real_monthly_downscaled,235
2024-07-05,JZ,10,0,13.7,65,real_monthly_downscaled,235
2024-07-06,JZ,9,0,11.2,61,real_monthly_downscaled,235
2024-07-07,JZ,8,0,16.9,58,real_monthly_downscaled,235
2024-07-08,JZ,10,0,12.7,65,real_monthly_downscaled,235
2024-07-09,JZ,8,0,8.6,54,real_monthly_downscaled,235
2024-07-10,JZ,7,0,8.9,46,real_monthly_downscaled,235
2024-07-11,JZ,8,0,11.7,54,real_monthly_downscaled,235
2024-07-12,JZ,8,0,10.0,54,real_monthly_downscaled,235
2024-07-13,JZ,10,0,14.2,69,real_monthly_downscaled,235
2024-07-14,JZ,6,0,8.1,44,real_monthly_downscaled,235
2024-07-15,JZ,7,0,14.1,51,real_monthly_downscaled,235
2024-07-16,JZ,9,0,13.4,63,real_monthly_downscaled,235
2024-07-17,JZ,10,0,13.5,67,real_monthly_downscaled,235
2024-07-18,JZ,6,0,7.5,44,real_monthly_downscaled,235
2024-07-19,JZ,7,0,8.7,50,real_monthly_downscaled,235
2024-07-20,JZ,6,0,9.2,43,real_monthly_downscaled,235
2024-07-21,JZ,7,0,7.3,47,real_monthly_downscaled,235
2024-07-22,JZ,7,0,9.0,45,real_monthly_downscaled,235
2024-07-23,JZ,8,0,5.6,53,real_monthly_downscaled,235
2024-07-24,JZ,7,0,10.4,45,real_monthly_downscaled,235
2024-07-25,JZ,7,0,6.7,45,real_monthly_downscaled,235
2024-07-26,JZ,8,0,6.0,52,real_monthly_downscaled,235
2024-07-27,JZ,6,0,7.8,41,real_monthly_downscaled,235
2024-07-28,JZ,7,0,8.9,51,real_monthly_downscaled,235
2024-07-29,JZ,6,0,8.1,41,real_monthly_downscaled,235
2024-07-30,JZ,6,0,9.8,41,real_monthly_downscaled,235
2024-07-31,JZ,7,0,8.2,48,real_monthly_downscaled,235
2024-07-01,L,5,0,7.2,60,real_monthly_downscaled,143
2024-07-02,L,4,0,6.5,49,real_monthly_downscaled,143
2024-07-03,L,4,0,7.9,54,real_monthly_downscaled,143
2024-07-04,L,4,0,9.8,47,real_monthly_downscaled,143
2024-07-05,L,5,0,12.7,70,real_monthly_downscaled,143
2024-07-06,L,5,0,13.5,60,real_monthly_downscaled,143
2024-07-07,L,6,0,12.9,77,real_monthly_downscaled,143
2024-07-08,L,5,0,14.7,64,real_monthly_downscaled,143
2024-07-09,L,4,0,6.2,49,real_monthly_downscaled,143
2024-07-10,L,5,0,8.5,61,real_monthly_downscaled,143
2024-07-11,L,5,0,13.1,70,real_monthly_downscaled,143
2024-07-12,L,4,0,7.3,54,real_monthly_downscaled,143
2024-07-13,L,6,0,15.5,78,real_monthly_downscaled,143
2024-07-14,L,5,0,6.0,60,real_monthly_downscaled,143
2024-07-15,L,6,0,14.2,73,real_monthly_downscaled,143
2024-07-16,L,5,0,14.3,64,real_monthly_downscaled,143
2024-07-17,L,6,0,13.1,70,real_monthly_downscaled,143
2024-07-18,L,4,0,11.6,54,real_monthly_downscaled,143
2024-07-19,L,4,0,9.3,55,real_monthly_downscaled,143
2024-07-20,L,4,0,7.6,51,real_monthly_downscaled,143
2024-07-21,L,4,0,9.6,48,real_monthly_downscaled,143
2024-07-22,L,4,0,7.9,53,real_monthly_downscaled,143
2024-07-23,L,5,0,8.0,59,real_monthly_downscaled,143
2024-07-24,L,4,0,10.3,50,real_monthly_downscaled,143
2024-07-25,L,4,0,9.5,52,real_monthly_downscaled,143
2024-07-26,L,4,0,10.3,50,real_monthly_downscaled,143
2024-07-27,L,4,0,4.9,56,real_monthly_downscaled,143
2024-07-28,L,5,0,9.2,61,real_monthly_downscaled,143
2024-07-29,L,4,0,10.9,49,real_monthly_downscaled,143
2024-07-30,L,5,0,7.0,58,real_monthly_downscaled,143
2024-07-31,L,4,0,8.9,56,real_monthly_downscaled,143
2024-07-01,M,4,0,9.5,43,real_monthly_downscaled,162
2024-07-02,M,4,0,8.0,42,real_monthly_downscaled,162
2024-07-03,M,5,0,6.9,46,real_monthly_downscaled,162
2024-07-04,M,5,0,7.6,44,real_monthly_downscaled,162
2024-07-05,M,7,0,14.2,62,real_monthly_downscaled,162
2024-07-06,M,6,0,13.1,54,real_monthly_downscaled,162
2024-07-07,M,6,0,12.2,54,real_monthly_downscaled,162
2024-07-08,M,6,0,16.0,57,real_monthly_downscaled,162
2024-07-09,M,4,0,6.6,42,real_monthly_downscaled,162
2024-07-10,M,4,0,10.6,41,real_monthly_downscaled,162
2024-07-11,M,7,0,15.3,64,real_monthly_downscaled,162
2024-07-12,M,5,0,9.9,43,real_monthly_downscaled,162
2024-07-13,M,7,0,14.8,66,real_monthly_downscaled,162
2024-07-14,M,5,0,7.5,45,real_monthly_downscaled,162
2024-07-15,M,6,0,12.8,56,real_monthly_downscaled,162
2024-07-16,M,6,0,16.5,53,real_monthly_downscaled,162
2024-07-17,M,6,0,15.2,59,real_monthly_downscaled,162
2024-07-18,M,5,0,9.4,49,real_monthly_downscaled,162
2024-07-19,M,5,0,7.8,49,real_monthly_downscaled,162
2024-07-20,M,5,0,7.3,44,real_monthly_downscaled,162
2024-07-21,M,5,0,6.9,43,real_monthly_downscaled,162
2024-07-22,M,5,0,7.6,45,real_monthly_downscaled,162
2024-07-23,M,4,0,8.2,42,real_monthly_downscaled,162
2024-07-24,M,5,0,8.9,48,real_monthly_downscaled,162
2024-07-25,M,5,0,10.4,52,real_monthly_downscaled,162
2024-07-26,M,5,0,11.8,49,real_monthly_downscaled,162
2024-07-27,M,4,0,10.9,41,real_monthly_downscaled,162
2024-07-28,M,5,0,6.7,44,real_monthly_downscaled,162
2024-07-29,M,5,0,7.5,47,real_monthly_downscaled,162
2024-07-30,M,6,0,7.2,53,real_monthly_downscaled,162
2024-07-31,M,5,0,10.3,43,real_monthly_downscaled,162
2024-07-01,N,15,0,6.1,85,real_monthly_downscaled,486
2024-07-02,N,16,0,7.3,88,real_monthly_downscaled,486
2024-07-03,N,14,0,8.0,76,real_monthly_downscaled,486
2024-07-04,N,16,0,7.4,88,real_monthly_downscaled,486
2024-07-05,N,19,0,13.9,105,real_monthly_downscaled,486
2024-07-06,N,19,0,11.7,105,real_monthly_downscaled,486
2024-07-07,N,18,0,11.9,100,real_monthly_downscaled,486
2024-07-08,N,17,0,15.5,96,real_monthly_downscaled,486
2024-07-09,N,14,0,10.0,75,real_monthly_downscaled,486
2024-07-10,N,16,0,9.0,86,real_monthly_downscaled,486
2024-07-11,N,20,0,15.7,109,real_monthly_downscaled,486
2024-07-12,N,14,0,7.5,75,real_monthly_downscaled,486
2024-07-13,N,20,0,14.7,111,real_monthly_downscaled,486
2024-07-14,N,15,0,8.3,85,real_monthly_downscaled,486
2024-07-15,N,16,0,15.8,91,real_monthly_downscaled,486
2024-07-16,N,19,0,13.9,103,real_monthly_downscaled,486
2024-07-17,N,18,0,12.2,102,real_monthly_downscaled,486
2024-07-18,N,13,0,10.6,74,real_monthly_downscaled,486
2024-07-19,N,13,0,8.0,75,real_monthly_downscaled,486
2024-07-20,N,14,0,6.8,75,real_monthly_downscaled,486
2024-07-21,N,14,0,10.8,79,real_monthly_downscaled,486
2024-07-22,N,14,0,9.5,76,real_monthly_downscaled,486
2024-07-23,N,15,0,7.3,84,real_monthly_downscaled,486
2024-07-24,N,16,0,8.4,89,real_monthly_downscaled,486
2024-07-25,N,15,0,8.4,86,real_monthly_downscaled,486
2024-07-26,N,15,0,7.2,80,real_monthly_downscaled,486
2024-07-27,N,15,0,7.3,84,real_monthly_downscaled,486
2024-07-28,N,16,0,8.4,89,real_monthly_downscaled,486
2024-07-29,N,15,0,10.0,81,real_monthly_downscaled,486
2024-07-30,N,12,0,9.8,69,real_monthly_downscaled,486
2024-07-31,N,13,0,7.7,74,real_monthly_downscaled,486
2024-07-01,Q,9,0,6.9,47,real_monthly_downscaled,318
2024-07-02,Q,9,0,5.9,49,real_monthly_downscaled,318
2024-07-03,Q,8,0,8.7,46,real_monthly_downscaled,318
2024-07-04,Q,9,0,10.0,48,real_monthly_downscaled,318
2024-07-05,Q,12,0,13.1,65,real_monthly_downscaled,318
2024-07-06,Q,12,0,14.9,63,real_monthly_downscaled,318
2024-07-07,Q,12,0,14.7,67,real_monthly_downscaled,318
2024-07-08,Q,11,0,12.3,62,real_monthly_downscaled,318
2024-07-09,Q,10,0,7.3,53,real_monthly_downscaled,318
2024-07-10,Q,10,0,6.4,54,real_monthly_downscaled,318
2024-07-11,Q,13,0,13.9,73,real_monthly_downscaled,318
2024-07-12,Q,11,0,9.3,58,real_monthly_downscaled,318
2024-07-13,Q,12,0,13.6,65,real_monthly_downscaled,318
2024-07-14,Q,9,0,7.4,51,real_monthly_downscaled,318
2024-07-15,Q,10,0,13.4,57,real_monthly_downscaled,318
2024-07-16,Q,11,0,14.6,59,real_monthly_downscaled,318
2024-07-17,Q,12,0,14.4,66,real_monthly_downscaled,318
2024-07-18,Q,11,0,9.3,59,real_monthly_downscaled,318
2024-07-19,Q,10,0,9.0,56,real_monthly_downscaled,318
2024-07-20,Q,11,0,10.3,58,real_monthly_downscaled,318
2024-07-21,Q,9,0,7.1,49,real_monthly_downscaled,318
2024-07-22,Q,11,0,7.6,57,real_monthly_downscaled,318
2024-07-23,Q,10,0,7.1,56,real_monthly_downscaled,318
2024-07-24,Q,9,0,7.9,46,real_monthly_downscaled,318
2024-07-25,Q,9,0,10.7,49,real_monthly_downscaled,318
2024-07-26,Q,10,0,7.4,55,real_monthly_downscaled,318
2024-07-27,Q,9,0,7.4,49,real_monthly_downscaled,318
2024-07-28,Q,9,0,6.0,48,real_monthly_downscaled,318
2024-07-29,Q,11,0,9.5,59,real_monthly_downscaled,318
2024-07-30,Q,10,0,8.5,51,real_monthly_downscaled,318
2024-07-31,Q,9,0,10.6,49,real_monthly_downscaled,318
2024-07-01,R,8,0,8.6,57,real_monthly_downscaled,255
2024-07-02,R,8,0,11.1,57,real_monthly_downscaled,255
2024-07-03,R,8,0,7.7,54,real_monthly_downscaled,255
2024-07-04,R,8,0,9.3,53,real_monthly_downscaled,255
2024-07-05,R,10,0,14.1,69,real_monthly_downscaled,255
2024-07-06,R,9,0,13.7,63,real_monthly_downscaled,255
2024-07-07,R,8,0,10.3,59,real_monthly_downscaled,255
2024-07-08,R,10,0,13.1,67,real_monthly_downscaled,255
2024-07-09,R,9,0,5.9,60,real_monthly_downscaled,255
2024-07-10,R,8,0,7.8,54,real_monthly_downscaled,255
2024-07-11,R,9,0,13.4,63,real_monthly_downscaled,255
2024-07-12,R,7,0,12.0,49,real_monthly_downscaled,255
2024-07-13,R,9,0,14.6,63,real_monthly_downscaled,255
2024-07-14,R,9,0,7.0,61,real_monthly_downscaled,255
2024-07-15,R,9,0,13.8,64,real_monthly_downscaled,255
2024-07-16,R,11,0,14.1,75,real_monthly_downscaled,255
2024-07-17,R,12,0,13.7,82,real_monthly_downscaled,255
2024-07-18,R,8,0,8.5,53,real_monthly_downscaled,255
2024-07-19,R,7,0,7.7,53,real_monthly_downscaled,255
2024-07-20,R,7,0,9.0,51,real_monthly_downscaled,255
2024-07-21,R,8,0,8.9,56,real_monthly_downscaled,255
2024-07-22,R,7,0,9.5,49,real_monthly_downscaled,255
2024-07-23,R,7,0,9.8,51,real_monthly_downscaled,255
2024-07-24,R,7,0,9.7,51,real_monthly_downscaled,255
